Id_de_sentencia,Centro_de_Justicia,Causa_Penal,Juez,TipoSentencia,Relevante,Perspectiva_de_Género,Fecha_de_Auto_de_Apertura_a_Juicio_Oral,Fecha_de_sentencia,Sentenciados,Victimas,Criterios,Exclusión_violación_DD_HH_en_JO
10720,Mexicali,92/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,04/05/2020 12:00:00 a. m.,1,1,,No
9606,Mexicali,163/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,03/05/2020 12:00:00 a. m.,1,1,,No
10501,Mexicali,55/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,30/04/2020 12:00:00 a. m.,1,1,,No
10298,Mexicali,48/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,29/04/2020 12:00:00 a. m.,1,1,,No
10762,Mexicali,488/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,24/04/2020 12:00:00 a. m.,1,1,,No
10979,Mexicali,90/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,24/04/2020 12:00:00 a. m.,1,1,,No
7998,Mexicali,93/2020,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,17/04/2020 12:00:00 a. m.,1,1,,No
7999,Mexicali,94/2020,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,17/04/2020 12:00:00 a. m.,1,1,,No
2951,Mexicali,118/2020,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,16/04/2020 12:00:00 a. m.,1,1,,No
2848,Mexicali,63/2020,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,15/04/2020 12:00:00 a. m.,1,1,,No
7996,Mexicali,78/2020,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,15/04/2020 12:00:00 a. m.,1,1,,No
13085,Mexicali,41/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,10/04/2020 12:00:00 a. m.,1,1,,No
7993,Mexicali,434/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,24/03/2020 12:00:00 a. m.,1,1,,No
10241,Mexicali,388/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,17/03/2020 12:00:00 a. m.,1,1,,No
10381,Mexicali,516/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,17/03/2020 12:00:00 a. m.,1,1,,No
10610,Mexicali,57/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,17/03/2020 12:00:00 a. m.,1,1,,No
10760,Mexicali,499/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,13/03/2020 12:00:00 a. m.,1,1,,No
10380,Mexicali,514/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/03/2020 12:00:00 a. m.,1,1,,No
9691,Mexicali,134/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,11/03/2020 12:00:00 a. m.,1,1,,No
13230,Mexicali,72/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,10/03/2020 12:00:00 a. m.,1,1,,No
10378,Mexicali,508/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,06/03/2020 12:00:00 a. m.,1,1,,No
2061,Mexicali,227/2018,ANÍBAL CASTRO BORBÓN,Juicio Oral,No,No,11/07/2019 12:00:00 a. m.,05/03/2020 12:00:00 a. m.,0,1,,No
10159,Mexicali,29/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,05/03/2020 12:00:00 a. m.,1,1,,No
13946,Mexicali,254/2018,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,05/03/2020 12:00:00 a. m.,1,1,,No
13968,Mexicali,400/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,05/03/2020 12:00:00 a. m.,1,1,,No
10266,Mexicali,441/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,04/03/2020 12:00:00 a. m.,1,1,,No
12861,Mexicali,28/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,04/03/2020 12:00:00 a. m.,1,1,,No
10270,Mexicali,45/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,03/03/2020 12:00:00 a. m.,1,1,,No
10645,Mexicali,62/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,03/03/2020 12:00:00 a. m.,2,1,,No
10717,Mexicali,7/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,03/03/2020 12:00:00 a. m.,1,1,,No
10595,Mexicali,9/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,28/02/2020 12:00:00 a. m.,1,1,,No
12981,Mexicali,400/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,28/02/2020 12:00:00 a. m.,1,1,,No
10150,Mexicali,26/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,26/02/2020 12:00:00 a. m.,1,1,,No
12959,Mexicali,387/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,26/02/2020 12:00:00 a. m.,1,1,,No
13963,Mexicali,327/2018,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,26/02/2020 12:00:00 a. m.,1,1,,No
9611,Mexicali,17/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,25/02/2020 12:00:00 a. m.,1,1,,No
10283,Mexicali,46/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,25/02/2020 12:00:00 a. m.,1,1,,No
12723,Mexicali,133/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,25/02/2020 12:00:00 a. m.,2,1,,No
12738,Mexicali,136/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,25/02/2020 12:00:00 a. m.,1,1,,No
10384,Mexicali,517/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,24/02/2020 12:00:00 a. m.,1,1,,No
18357,Mexicali,434/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,21/02/2020 12:00:00 a. m.,1,1,,No
10596,Mexicali,11/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,20/02/2020 12:00:00 a. m.,1,1,,No
12767,Mexicali,142/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,19/02/2020 12:00:00 a. m.,2,1,,No
18145,Mexicali,508/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,19/02/2020 12:00:00 a. m.,1,1,,No
10204,Mexicali,318/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,18/02/2020 12:00:00 a. m.,1,1,,No
10277,Mexicali,452/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,18/02/2020 12:00:00 a. m.,1,1,,No
10767,Mexicali,473/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,18/02/2020 12:00:00 a. m.,1,1,,No
9700,Mexicali,183/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,17/02/2020 12:00:00 a. m.,1,1,,No
12793,Mexicali,221/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,17/02/2020 12:00:00 a. m.,1,1,,No
10499,Mexicali,536/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,13/02/2020 12:00:00 a. m.,1,1,,No
18137,Mexicali,377/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,13/02/2020 12:00:00 a. m.,1,1,,No
6660,Mexicali,491/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
10247,Mexicali,407/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
10251,Mexicali,440/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
10386,Mexicali,518/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
12858,Mexicali,27/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
13213,Mexicali,50/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
13969,Mexicali,401/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
14063,Mexicali,56/2020,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,12/02/2020 12:00:00 a. m.,1,1,,No
3852,Mexicali,70/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,11/02/2020 12:00:00 a. m.,3,1,,No
10392,Mexicali,529/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,11/02/2020 12:00:00 a. m.,1,1,,No
12772,Mexicali,152/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,11/02/2020 12:00:00 a. m.,1,1,,No
910,Mexicali,356/2018,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Juicio Oral,No,No,24/10/2019 12:00:00 a. m.,10/02/2020 12:00:00 a. m.,2,1,,No
10391,Mexicali,527/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,10/02/2020 12:00:00 a. m.,1,1,,No
14042,Mexicali,482/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,10/02/2020 12:00:00 a. m.,1,1,,No
13235,Mexicali,84/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,07/02/2020 12:00:00 a. m.,1,1,,No
10250,Mexicali,438/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,06/02/2020 12:00:00 a. m.,1,1,,No
10289,Mexicali,478/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,06/02/2020 12:00:00 a. m.,1,1,,No
10316,Mexicali,497/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,06/02/2020 12:00:00 a. m.,1,1,,No
10764,Mexicali,475/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,06/02/2020 12:00:00 a. m.,1,1,,No
12774,Mexicali,153/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,06/02/2020 12:00:00 a. m.,1,1,,No
10379,Mexicali,512/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,04/02/2020 12:00:00 a. m.,1,1,,No
10231,Mexicali,378/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,30/01/2020 12:00:00 a. m.,1,1,,No
10376,Mexicali,507/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,30/01/2020 12:00:00 a. m.,1,1,,No
10603,Mexicali,515/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,29/01/2020 12:00:00 a. m.,1,1,,No
10248,Mexicali,431/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,27/01/2020 12:00:00 a. m.,1,1,,No
10597,Mexicali,2/2020,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,23/01/2020 12:00:00 a. m.,1,1,,No
13966,Mexicali,390/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,23/01/2020 12:00:00 a. m.,1,1,,No
10388,Mexicali,524/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,22/01/2020 12:00:00 a. m.,1,1,,No
10491,Mexicali,533/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,22/01/2020 12:00:00 a. m.,1,1,,No
10497,Mexicali,534/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,22/01/2020 12:00:00 a. m.,1,1,,No
10317,Mexicali,505/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,21/01/2020 12:00:00 a. m.,1,1,,No
2093,Mexicali,398/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,16/01/2020 12:00:00 a. m.,1,1,,No
7995,Mexicali,503/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,14/01/2020 12:00:00 a. m.,1,1,,No
9356,Mexicali,172/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,08/01/2020 12:00:00 a. m.,1,1,,No
12850,Mexicali,241/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,06/01/2020 12:00:00 a. m.,1,1,,No
1133,Mexicali,260/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,27/12/2019 12:00:00 a. m.,1,1,,No
2846,Mexicali,509/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,27/12/2019 12:00:00 a. m.,1,1,,No
2844,Mexicali,484/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,20/12/2019 12:00:00 a. m.,1,1,,No
2845,Mexicali,490/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,20/12/2019 12:00:00 a. m.,1,1,,No
18151,Mexicali,57/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,20/12/2019 12:00:00 a. m.,1,1,,No
481,Mexicali,122/2018,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/12/2019 12:00:00 a. m.,1,1,,No
781,Mexicali,440/2018,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/12/2019 12:00:00 a. m.,1,1,,No
2670,Mexicali,460/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/12/2019 12:00:00 a. m.,1,1,,No
487,Mexicali,236/2017,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,18/12/2019 12:00:00 a. m.,1,1,,No
10269,Mexicali,448/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,18/12/2019 12:00:00 a. m.,1,1,,No
10296,Mexicali,479/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,18/12/2019 12:00:00 a. m.,1,1,,No
9541,Mexicali,130/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,17/12/2019 12:00:00 a. m.,1,1,,No
7994,Mexicali,476/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,13/12/2019 12:00:00 a. m.,1,1,,No
1348,Mexicali,291/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/12/2019 12:00:00 a. m.,2,1,,No
1482,Mexicali,334/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/12/2019 12:00:00 a. m.,1,1,,No
2667,Mexicali,458/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/12/2019 12:00:00 a. m.,1,1,,No
7991,Mexicali,427/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/12/2019 12:00:00 a. m.,1,1,,No
10843,Mexicali,392/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,12/12/2019 12:00:00 a. m.,1,1,,No
12941,Mexicali,35/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,11/12/2019 12:00:00 a. m.,4,1,,No
10049,Mexicali,325/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,10/12/2019 12:00:00 a. m.,1,1,,No
12990,Mexicali,404/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,09/12/2019 12:00:00 a. m.,1,1,,No
1355,Mexicali,295/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,04/12/2019 12:00:00 a. m.,1,1,,No
2843,Mexicali,483/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,04/12/2019 12:00:00 a. m.,1,1,,No
12945,Mexicali,353/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,03/12/2019 12:00:00 a. m.,1,1,,No
1481,Mexicali,333/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
2100,Mexicali,419/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
2102,Mexicali,420/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
2644,Mexicali,424/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
12734,Mexicali,135/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
13252,Mexicali,95/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,28/11/2019 12:00:00 a. m.,1,1,,No
10559,Mexicali,184/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,27/11/2019 12:00:00 a. m.,1,1,,No
10771,Mexicali,459/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,27/11/2019 12:00:00 a. m.,1,1,,No
10825,Mexicali,405/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,26/11/2019 12:00:00 a. m.,1,1,,No
2651,Mexicali,425/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,25/11/2019 12:00:00 a. m.,1,1,,No
9351,Mexicali,56/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,25/11/2019 12:00:00 a. m.,1,1,,No
10773,Mexicali,444/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,25/11/2019 12:00:00 a. m.,1,1,,No
10565,Mexicali,205/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,22/11/2019 12:00:00 a. m.,1,1,,No
2106,Mexicali,422/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,2,1,,No
2658,Mexicali,435/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
2663,Mexicali,456/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
10779,Mexicali,437/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
10780,Mexicali,406/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,21/11/2019 12:00:00 a. m.,1,1,,No
1475,Mexicali,306/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,1,1,,No
1483,Mexicali,335/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,1,1,,No
2654,Mexicali,426/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,1,1,,No
7981,Mexicali,186/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,1,1,,No
12867,Mexicali,299/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,1,1,,No
13259,Mexicali,95/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,19/11/2019 12:00:00 a. m.,2,1,,No
18358,Mexicali,478/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,18/11/2019 12:00:00 a. m.,1,1,,No
1033,Mexicali,237/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,14/11/2019 12:00:00 a. m.,1,1,,No
2096,Mexicali,411/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,13/11/2019 12:00:00 a. m.,1,1,,No
1679,Mexicali,372/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/11/2019 12:00:00 a. m.,1,1,,No
7985,Mexicali,272/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,12/11/2019 12:00:00 a. m.,1,1,,No
611,Mexicali,410/2018,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,11/11/2019 12:00:00 a. m.,1,1,,No
7982,Mexicali,228/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,08/11/2019 12:00:00 a. m.,1,1,,No
7983,Mexicali,244/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,08/11/2019 12:00:00 a. m.,1,1,,No
10418,Mexicali,443/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,08/11/2019 12:00:00 a. m.,1,1,,No
8045,Mexicali,281/2017,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,07/11/2019 12:00:00 a. m.,1,1,,No
10839,Mexicali,397/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,07/11/2019 12:00:00 a. m.,2,1,,No
494,Mexicali,46/2018,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,06/11/2019 12:00:00 a. m.,2,1,,No
7977,Mexicali,168/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,06/11/2019 12:00:00 a. m.,2,1,,No
10472,Mexicali,47/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,06/11/2019 12:00:00 a. m.,1,1,,No
784,Mexicali,33/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,05/11/2019 12:00:00 a. m.,1,1,,No
7986,Mexicali,332/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,05/11/2019 12:00:00 a. m.,1,1,,No
10857,Mexicali,336/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,05/11/2019 12:00:00 a. m.,1,1,,No
10047,Mexicali,276/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,02/11/2019 12:00:00 a. m.,1,1,,No
2091,Mexicali,394/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,31/10/2019 12:00:00 a. m.,1,1,,No
10880,Mexicali,323/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,30/10/2019 12:00:00 a. m.,1,1,,No
907,Mexicali,122/2017,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Juicio Oral,No,No,05/09/2019 12:00:00 a. m.,29/10/2019 12:00:00 a. m.,6,1,,No
1674,Mexicali,349/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,29/10/2019 12:00:00 a. m.,1,1,,No
10831,Mexicali,403/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,29/10/2019 12:00:00 a. m.,1,1,,No
9811,Mexicali,228/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,28/10/2019 12:00:00 a. m.,1,1,,No
10560,Mexicali,187/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,25/10/2019 12:00:00 a. m.,1,1,,No
9346,Mexicali,45/2016,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,24/10/2019 12:00:00 a. m.,1,1,,No
9758,Mexicali,285/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,24/10/2019 12:00:00 a. m.,1,1,,No
12999,Mexicali,406/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,24/10/2019 12:00:00 a. m.,1,1,,No
12926,Mexicali,34/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,23/10/2019 12:00:00 a. m.,2,1,,No
10554,Mexicali,11/2016,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,22/10/2019 12:00:00 a. m.,1,1,,No
12853,Mexicali,250/2018,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,22/10/2019 12:00:00 a. m.,1,1,,No
2094,Mexicali,402/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,21/10/2019 12:00:00 a. m.,1,1,,No
10576,Mexicali,256/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,21/10/2019 12:00:00 a. m.,1,1,,No
10495,Mexicali,143/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,17/10/2019 12:00:00 a. m.,1,1,,No
1485,Mexicali,343/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,15/10/2019 12:00:00 a. m.,1,1,,No
1979,Mexicali,373/2019,MARCELO SILVESTRE PÉREZ HERNÁNDEZ,Procedimiento Abreviado,No,No,,15/10/2019 12:00:00 a. m.,1,1,,No
10206,Mexicali,319/2019,ALEJANDRO BERMUDEZ SANCHEZ,Procedimiento Abreviado,No,No,,14/10/2019 12:00:00 a. m.,2,1,,No
9358,Mexicali,241/2017,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,10/10/2019 12:00:00 a. m.,1,1,,No
10490,Mexicali,121/2019,ANÍBAL CASTRO BORBÓN,Procedimiento Abreviado,No,No,,10/10/2019 12:00:00 a. m.,1,1,,No
